"ID","PID","Title","keywords"
"B","0","Berlin",""
"BPr","B","Primarstufe",""
"BPrJ1/2","BPr","Jahrgangsstufen 1/2",""
"BJ1/2T1","BPrJ1/2","Themenfeld 'Form und Veränderung'",""
"BJ1/2T1RV","BJ1/2T1","Raumvorstellung entwickeln","figure_and_area; "
"BJ1/2T1KEF","BJ1/2T1","Körper und ebene Figuren","Sphere; Cube; Cuboid; Right_parallelepiped; Triangle; Draw_isosceles_triangle; Quadrilateral;  Know_quadrilateral; Rectangle; Square; Construct_square; Know_circle; Circle; Vertex; Edge; Segment; Point; "
"BJ1/2T1ZB","BJ1/2T1","Zahlbegriff","Number_line; Represent_numbers_on_number_line; Numerical_operation; represent_numbers; solid_number_sense;"
"BJ1/2T1ZD","BJ1/2T1","Zeichnen und darstellen","Construct_isosceles_triangle_using_graduated_ruler_and_compass; Ruler; Graduated_ruler;Construct_isosceles_triangle_using_graduated_ruler_and_compass; Set_square; "
"BJ1/2T1Sy","BJ1/2T1","Symmetrie","Reflection; Construct_completion_of_a_reflected_figure_in_a_reflection_in_a_point; Construct_completion_of_the_reflected_figure_in_a_reflection_in_a_line; Symmetry; Congruent; patterns_and_structures; "
"BJ1/2T2","BPrJ1/2","Themenfeld 'Zahlen und Operationen'",""
"BJ1/2T2ZR100","BJ1/2T2","Zahlenraum bis 100","Number_line; Represent_numbers_on_number_line; Numerical_operation; represent_numbers; solid_number_sense;Represent_approximately_numbers_on_number_line; "
"BJ1/2T2Gl","BJ1/2T2","Gleichungen","Set_up_an_equation_for_a_word_problem"
"BJ1/2T2RO","BJ1/2T2","Rechenoperationen","Addition; Subtraction; Multiplication; Division; fundamental_arithmetic_operations; "
"BJ1/2T3","BPrJ1/2","Themenfeld 'Größen und Messen'",""
"BJ1/2T3GE","BJ1/2T3","Größen und Einheiten","Use_representations; magnitudes_and_measurements; Magnitude; Apply_mathematics_in_a_wide_range_of_contexts; Unit; Calculate_by_changing_units;  Use_units_in_calculations_of_magnitudes; Length; Time; Mass; "
"BJ1/2T3M","BJ1/2T3","Messen","magnitudes_and_measurements"
"BJ1/2T4","BPrJ1/2","Themenfeld 'Daten und Zufall'",""
"BJ1/2T4DE","BJ1/2T4","Daten erfassen","Data; Data_collect; Collect_data; Read_data_from_table; Use_data_from_table; "
"BJ1/2T4TBD","BJ1/2T4","Tabelle und Bilder und Diagramme","Represent_data_in_a_diagram; Represent_dataRead_data; Table; Table_with_several_columns; Use_data_from_table"
"BPrJ3/4","BPr","Jahrgangsstufen 3/4",""
"BJ3/4T1","BPrJ3/4","Themenfeld 'Form und Veränderung'",""
"BJ3/4T1KN","BJ3/4T1","Körpernetze","Net_of_a_solid; Manipulate_nets_of_solid_objects; Interpret_net_of_cube; "
"BJ3/4T1LB","BJ3/4T1","Lagebeziehungen","Parallel; Know_parallelism_of_faces_in_solids; Know_parallelism_of_edges; Intersect; Orthogonal; Relationship; "
"BJ3/4T1KeF","BJ3/4T1","Körper und ebene Figuren","Right_angle; Sphere; Cube; Cuboid; Right_parallelepiped; Triangle; Draw_isosceles_triangle; Quadrilateral;  Know_quadrilateral; Rectangle; Square; Construct_square; Know_circle; Circle; Vertex; Edge; Segment; Point; Compass; Construct_kite_using_graduated_ruler_and_compass; Construct_figure_with_ruler_and_compass; Pyramid; Cone; Cylinder; Parallelogram; Rhombus; Know_definition_of_square_rectangle_rhombus;  Know_rhombus_properties; Trapezoid; Polygon; "
"BJ3/4T1Sy","BJ3/4T1","Symmetrie","Polyhedron_movement; Movement; Use_translation_properties; Rotation; "
"BJ3/4T1FFU","BJ3/4T1","Fläche und Flächeninhalt und Umfang","Area; Base; Know_base_of_revolution_cylinder; Compare_areas; "
"BJ3/4T2","BPrJ3/4","Themenfeld 'Zahlen und Operationen'",""
"BJ3/4T2NZ","BJ3/4T2","Natürliche Zahlen","Natural_number; Use_place_value_to_multiply_or_divide_whole_numbers_and_decimal_numbers; Use_place_value_of_digits_in_the_writing_of_a_natural_or_decimal_number; Know_place_value_of_digits_in_the_writing_of_natural_or_decimal_number; Numerical_operation; Know_numerical_operations_and_inverse_operations; Remainder; "
"BJ3/4T2VTT","BJ3/4T2","Vielfache und Teiler und Teilbarkeit","Divisor; Know_divisibility_criteria_by_2_5_10; Use_divisibility_criteria_by_2_5_10;"
"BJ3/4T3","BPrJ3/4","Themenfeld 'Größen und Messen'",""
"BJ3/4T3GE","BJ3/4T3","Größen und Einheiten","Calculate_change_of_units_for_lengths; Calculate_change_of_units_for_mass; Volume; Decimal_number; Use_representations; magnitudes_and_measurements; Magnitude; Apply_mathematics_in_a_wide_range_of_contexts; Unit; Calculate_by_changing_units;  Use_units_in_calculations_of_magnitudes; Length; Time; Mass; "
"BJ3/4T4","BPrJ3/4","Themenfeld 'Daten und Zufall'",""
"BJ3/4T4DE","BJ3/4T4","Daten erfassen","Data; Data_collect; Collect_data; Read_data_from_table; Use_data_from_table; "
"BJ3/4T4TBD","BJ3/4T4","Tabelle und Bilder und Diagramme","Represent_data_in_a_diagram; Represent_dataRead_data; Table; Table_with_several_columns; Use_data_from_table; Tree_diagram; "
"BJ3/4T4ZW","BJ3/4T4","Zufall und Wahrscheinlichkeit","Randomness; verbalize_random_processes; "
"BPrJ5/6","BPr","Jahrgangsstufen 5/6",""
"BJ4/5T1","BPrJ5/6","Themenfeld 'Form und Veränderung'",""
"BJ4/5T1Koo","BJ4/5T1","Koordinaten","Point_in_coordinate_system; Coordinates;  Read_coordinates; "
"BJ4/5T1KN","BJ4/5T1","Körpernetze","Construct_net_of_a_solid; Net_of_a_solid; Manipulate_nets_of_solid_objects; Interpret_net_of_cube; "
"BJ4/5T1W","BJ4/5T1","Winkel","Angle_fig; Apex; "
"BJ4/5T1DG","BJ4/5T1","Dynamische Geometrie","Dynamic_interactive_geometry_environments; Use_properties_to_make_constructions; "
"BJ4/5T1KDV","BJ4/5T1","Klassifizieren von Dreiecken und Vierecken und Winkel","Know_isosceles_triangle_properties; Know_right_angled_triangle_properties; Know_angle_properties_of_isosceles_equilateral_right_angled_triangle; Know_equilateral_triangle_properties; Equilateral-Triangle; Basic_properties_of_triangles; Right-Triangle; Triangle; Isosceles_Triangle; Know_angle_bisector; Know_angle_bisector_definition; Use_language_associated_with_angles; CorrespondingAngle; Planar.angle; Right_angle; Angle_fig; AcuteAngle; ObtuseAngle; Basic_properties_of_quadrangles; Quadrilateral; Know_quadrilateral; Know_properties_of_quadrilaterals;"
"BJ4/5T1SK","BJ4/5T1","Symmetrie und Kongruenz","Polyhedron_movement; Movement; Use_translation_properties; Rotation; Construct_reflected_figure_in_a_reflection_in_a_line; Construct_completion_of_the_reflected_figure_in_a_reflection_in_a_line; Construct_reflected_point_in_reflection_in_a_line; Construct_completion_of_a_reflected_figure_in_a_reflection_in_a_point; Understand_congruence; "
"BJ4/5T1UQ","BJ4/5T1","Umfang und Flächeninhalt von Quadrat und Rechteck","Circumference; Perimeter; Formula_for_area; Understand_formula_of_area_of_rectangle; "
"BJ4/5T1VW","BJ4/5T1","Volumen von Würfel und Quader","Volume; Capacity; Know_volume_of_cubeUse_formula_of_volume; "
"BJ4/5T2","BPrJ5/6","Themenfeld 'Zahlen und Operationen'",""
"BJ4/5T2TB","BJ4/5T2","Teilbarkeit","Know_divisibility_criteria_by_3_4_9;  Use_divisibility_criteria_by_3_4_9;  Divisor; "
"BJ4/5T2Q","BJ4/5T2","Quadratzahlen","Square_Number; Know_square_numbers; Identify_square_numbers; "
"BJ4/5T2BZ","BJ4/5T2","Bruchzahlen","Fraction; Know_that_every_decimal_number_can_be_written_as_quotient; Calculate_sum_of_fractions; Compare_two_numbers_given_as_fractions; Calculate_on_fractions; Calculate_subtraction_of_fractions; Know_that_a_over_b_can_be_approximated_by_decimal_number; Calculate_product_of_two_positive_fractions; Calculate_division_of_fractions; "
"BJ4/5T2Pr","BJ4/5T2","Proportionalität","Constant_of_proportionality; Proportional; Understand_direct_proportion;  Use_spreadsheet_in_proportionality_problems;"
"BJ4/5T3","BPrJ5/6","Themenfeld 'Größen und Messen'",""
"BJ4/5T3G","BJ4/5T3","Größen","magnitudes_and_measurements; Calculate_change_of_units_for_lengths; Calculate_change_of_units_for_mass; Volume; Decimal_number; Use_representations; magnitudes_and_measurements; Magnitude; Apply_mathematics_in_a_wide_range_of_contexts; Unit; Calculate_by_changing_units;  Use_units_in_calculations_of_magnitudes; Length; Time; Mass; "
"BJ4/5T3UD","BJ4/5T3","Flächeninhalt und Umfang von Dreiecken und Rechtecken","Formula_for_area; Understand_formula_of_area_of_rectangle; Calculate_area_of_figures_made_of_rectangles_and_right_triangles; Calculate_area_of_right_angled_triangle; Calculate_area_of_triangle; "
"BJ4/5T4","BPrJ5/6","Themenfeld 'Daten und Zufall'",""
"BJ4/5T4DE","BJ4/5T4","Daten erfassen","Data; Data_collect; Collect_data; Read_data_from_table; Use_data_from_table; "
"BJ4/5T4AM","BJ4/5T4","Arithmetisches Mittel","Mean"
"","","",""
"","","",""
"BSek1","B","Sekundarstufe I",""
"BSek1Kl8","BSek1","Klasse 8",""
"BSek1Kl8Z","BSek1Kl8","Leitidee 'Zahl'",""
"B8ZEinfach","BSek1Kl8Z","Einfacher Standard",""
"B8ZEinfachNG","B8ZEinfach","Natürliche und Ganze Zahlen","Natural_number; Integer; Calculate_result_of_multiplication_by_10_100_1000;"
"B8ZEinfachBr","B8ZEinfach","Brüche","Fraction; Calculate_division_of_fractions; Calculate_product_of_two_positive_fractions; Use_equivalence_between_decimals_fractions_percentages; Know_that_a_over_b_can_be_approximated_by_decimal_number; Calculate_product_of_two_fractions_with_numerator_and_denominators_positive_or_negative_decimal_numbers; Compare_two_postive_or_negative_fractions_or_decimal_numbers; Calculate_subtraction_of_fractions; Describe_proportions_by_simple_fractions_or_percentages; Calculate_on_fractions; Calculate_sum_of_fractions; Know_that_every_decimal_number_can_be_written_as_quotient;"
"B8ZEinfachDez","B8ZEinfach","Dezimalzahlen","Decimal_number; Know_that_every_decimal_number_can_be_written_as_quotient; Use_equivalence_between_decimals_fractions_percentages; "
"B8ZErweitertKo","B8ZEinfach","Kopfrechnen","Calculate_product_or_quotient_mentally; Calculate_mentally; Predict_results_using_mental_calculation; Calculate_mentally_the_number_to_add_for_finding_a_given_result; Calculate_mentally_double_half_triple_third_of_natural_and_decimal_numbers; Calculate_mentally_quotient_and_remainder_of_division_in_simple_cases; Calculate_mentally_the_number_to_subtract_for_finding_a_given_result; Calculate_mentally_the_number_to_multiply_for_finding_a_given_result; "
"B8ZEinfachSR","B8ZEinfach","Sinnvoll Runden","Estimate_by_rouding_to_one_significant_figure"
"B8ZEinfach10","B8ZEinfach","Zehnerpotenzen","Power; Calculate_with_powers_roots_numbers_in_standard_form;"
"B8ZEinfachTas","B8ZEinfach","Taschenrechner verwenden","Calculator; Know_how_calculators_use_precedence; Use_calculators; Calculate_square_root_of_positive_number_with_calculator; Solve_numerical_problems_with_numbers_of_any_size_using_calculator_appropriately;"
"B8ZEinfachPZ","B8ZEinfach","Prozente und Zinsen","Apply_percentage; Use_percentage; "
"B8ZEinfachVG","B8ZEinfach","Variablen und Gleichungen","Use_expressions_with_letters; Equations; Solve_problems_using_linear_equation; Manipulate_equations; "
"B8ZMittel","BSek1Kl8Z","Mittlerer Standard",""
"B8ZMittelNG","B8ZMittel","Natürliche und Ganze Zahlen","Natural_number; Integer; Calculate_result_of_multiplication_by_10_100_1000;"
"B8ZMittelBr","B8ZMittel","Brüche","Fraction; Calculate_division_of_fractions; Calculate_product_of_two_positive_fractions; Use_equivalence_between_decimals_fractions_percentages; Know_that_a_over_b_can_be_approximated_by_decimal_number; Calculate_product_of_two_fractions_with_numerator_and_denominators_positive_or_negative_decimal_numbers; Compare_two_postive_or_negative_fractions_or_decimal_numbers; Calculate_subtraction_of_fractions; Describe_proportions_by_simple_fractions_or_percentages; Calculate_on_fractions; Calculate_sum_of_fractions; Know_that_every_decimal_number_can_be_written_as_quotient;"
"B8ZMittelKo","B8ZMittel","Kopfrechnen","Calculate_product_or_quotient_mentally; Calculate_mentally; Predict_results_using_mental_calculation; Calculate_mentally_the_number_to_add_for_finding_a_given_result; Calculate_mentally_double_half_triple_third_of_natural_and_decimal_numbers; Calculate_mentally_quotient_and_remainder_of_division_in_simple_cases; Calculate_mentally_the_number_to_subtract_for_finding_a_given_result; Calculate_mentally_the_number_to_multiply_for_finding_a_given_result; "
"B8ZMittelSR","B8ZMittel","Sinnvoll Runden","Estimate_by_rouding_to_one_significant_figure"
"B8ZMittelDez","B8ZMittel","Dezimalzahlen","Decimal_number; Know_that_every_decimal_number_can_be_written_as_quotient; Use_equivalence_between_decimals_fractions_percentages; "
"B8ZMittel10","B8ZMittel","Zehnerpotenzen","Power; Calculate_with_powers_roots_numbers_in_standard_form;"
"B8ZMittelTasc","B8ZMittel","Taschenrechner verwenden","Calculator; Know_how_calculators_use_precedence; Use_calculators; Calculate_square_root_of_positive_number_with_calculator; Solve_numerical_problems_with_numbers_of_any_size_using_calculator_appropriately;"
"B8ZMittelPZ","B8ZMittel","Prozente und Zinsen","Apply_percentage; Use_percentage; "
"B8ZMittelVG","B8ZMittel","Variablen und Gleichungen","Use_expressions_with_letters; Equations; Solve_problems_using_linear_equation; Manipulate_equations; Explore_situation_or_problem; Use_variables"
"B8ZErweitert","BSek1Kl8Z","Erweiterter Standard",""
"B8ZErweitertNG","B8ZErweitert","Natürliche und Ganze Zahlen","Natural_number; Integer; Calculate_result_of_multiplication_by_10_100_1000;"
"B8ZErweitertBr","B8ZErweitert","Brüche","Fraction; Calculate_division_of_fractions; Calculate_product_of_two_positive_fractions; Use_equivalence_between_decimals_fractions_percentages; Know_that_a_over_b_can_be_approximated_by_decimal_number; Calculate_product_of_two_fractions_with_numerator_and_denominators_positive_or_negative_decimal_numbers; Compare_two_postive_or_negative_fractions_or_decimal_numbers; Calculate_subtraction_of_fractions; Describe_proportions_by_simple_fractions_or_percentages; Calculate_on_fractions; Calculate_sum_of_fractions; Know_that_every_decimal_number_can_be_written_as_quotient;"
"B8ZErweitertDez","B8ZErweitert","Dezimalzahlen","Decimal_number; Know_that_every_decimal_number_can_be_written_as_quotient; Use_equivalence_between_decimals_fractions_percentages; "
"B8ZErweitertKo","B8ZErweitert","Kopfrechnen","Calculate_product_or_quotient_mentally; Calculate_mentally; Predict_results_using_mental_calculation; Calculate_mentally_the_number_to_add_for_finding_a_given_result; Calculate_mentally_double_half_triple_third_of_natural_and_decimal_numbers; Calculate_mentally_quotient_and_remainder_of_division_in_simple_cases; Calculate_mentally_the_number_to_subtract_for_finding_a_given_result; Calculate_mentally_the_number_to_multiply_for_finding_a_given_result; "
"B8ZErweitertSR","B8ZErweitert","Sinnvoll Runden","Estimate_by_rouding_to_one_significant_figure"
"B8ZErweitert10","B8ZErweitert","Zehnerpotenzen","Power; Calculate_with_powers_roots_numbers_in_standard_form;"
"B8ZErweitertTasc","B8ZErweitert","Taschenrechner verwenden","Calculator; Know_how_calculators_use_precedence; Use_calculators; Calculate_square_root_of_positive_number_with_calculator; Solve_numerical_problems_with_numbers_of_any_size_using_calculator_appropriately;"
"B8ZErweitertPZ","B8ZErweitert","Prozente und Zinsen","Apply_percentage; Use_percentage;"
"B8ZErweitertVG","B8ZErweitert","Variablen und Gleichungen","Use_expressions_with_letters; Equations; Solve_problems_using_linear_equation; Manipulate_equations; Explore_situation_or_problem; Use_variables; solve_inequalities"
"BSek1Kl8M","BSek1Kl8","Leitidee 'Messen'",""
"B8MEinfach","BSek1Kl8M","Einfacher Standard",""
"B8MEinfachMG","B8MEinfach","Messen und Größen","magnitudes_and_measurements; Control_appropriateness_and_accuracy_of_results; Time; Calculate_time; Calculate_duration; Mass; Calculate_change_of_units_for_mass; Calculate_lengths; Length_unit; Calculate_change_of_units_for_lengths; Compare_lengths; Area; Base; Compare_areas; Measure_area; Estimate_areas_in_2D; Measure_volume; Estimate_measure; "
"B8MEinfachFU","B8MEinfach","Flächeninhalt und Umfang","Formula_for_area; Calculate_area_of_triangle; Calculate_area_of_right_angled_triangle; Understand_formula_of_area_of_rectangle; Circumference; Perimeter; Compare_perimeters; "
"B8MEinfachVO","B8MEinfach","Volumen und Oberfläche","Volume; Calculate_volume_of_right_prism; Use_formula_of_volume; Know_volume_of_right_cylinder; Know_volume_of_cube; "
"B8MEinfachW","B8MEinfach","Winkel","CorrespondingAngle; Planar.angle; Right_angle; Angle_fig; AcuteAngle; ObtuseAngle; understand180IsSumOfAnglesOfTriangle; ToMeasure_with_protractor_an_angle; Use_theorem_about_the_sum_of_the_angles_in_triangle; Construct_angle_with_given_measure_with_protractor; Protractor; Estimate_measure; "
"B8MMittel","BSek1Kl8M","Mittlerer Standard",""
"B8MMittelMG","B8MMittel","Messen und Größen","magnitudes_and_measurements; Control_appropriateness_and_accuracy_of_results; Time; Calculate_time; Calculate_duration; Mass; Calculate_change_of_units_for_mass; Calculate_lengths; Length_unit; Calculate_change_of_units_for_lengths; Compare_lengths; Area; Base; Compare_areas; Measure_area; Estimate_areas_in_2D; Measure_volume; Estimate_measure;"
"B8MMittelFU","B8MMittel","Flächeninhalt und Umfang","Formula_for_area; Calculate_area_of_triangle; Calculate_area_of_right_angled_triangle; Understand_formula_of_area_of_rectangle; Circumference; Perimeter; Compare_perimeters; Calculate_area_of_figures_made_of_rectangles_and_right_triangles; "
"B8MMittelVO","B8MMittel","Volumen und Oberfläche","Volume; Calculate_volume_of_right_prism; Use_formula_of_volume; Know_volume_of_right_cylinder; Know_volume_of_cube;"
"B8MMittelW","B8MMittel","Winkel","CorrespondingAngle; Planar.angle; Right_angle; Angle_fig; AcuteAngle; ObtuseAngle; understand180IsSumOfAnglesOfTriangle; ToMeasure_with_protractor_an_angle; Use_theorem_about_the_sum_of_the_angles_in_triangle; Construct_angle_with_given_measure_with_protractor; Protractor; Estimate_measure;"
"B8MErweitert","BSek1Kl8M","Erweiterter Standard",""
"B8MErweitertMG","B8MErweitert","Messen und Größen","magnitudes_and_measurements; Control_appropriateness_and_accuracy_of_results; Time; Calculate_time; Calculate_duration; Mass; Calculate_change_of_units_for_mass; Calculate_lengths; Length_unit; Calculate_change_of_units_for_lengths; Compare_lengths; Area; Base; Compare_areas; Measure_area; Estimate_areas_in_2D; Measure_volume; Estimate_measure;"
"B8MErweitertFU","B8MErweitert","Flächeninhalt und Umfang","Formula_for_area; Calculate_area_of_triangle; Calculate_area_of_right_angled_triangle; Understand_formula_of_area_of_rectangle; Circumference; Perimeter; Compare_perimeters; Calculate_area_of_figures_made_of_rectangles_and_right_triangles; Decompose_polyhedron; "
"B8MErweitertVO","B8MErweitert","Volumen und Oberfläche","Volume; Calculate_volume_of_right_prism; Use_formula_of_volume; Know_volume_of_right_cylinder; Know_volume_of_cube;"
"B8MErweitertW","B8MErweitert","Winkel","CorrespondingAngle; Planar.angle; Right_angle; Angle_fig; AcuteAngle; ObtuseAngle; understand180IsSumOfAnglesOfTriangle; ToMeasure_with_protractor_an_angle; Use_theorem_about_the_sum_of_the_angles_in_triangle; Construct_angle_with_given_measure_with_protractor; Protractor; Estimate_measure;"
"BSek1Kl8R","BSek1Kl8","Leitidee 'Raum und Form'",""
"B8REinfach","BSek1Kl8R","Einfacher Standard",""
"B8REinfachW","B8REinfach","Winkel","Use_theorem_about_the_sum_of_the_angles_in_triangle; Reproduce_angle; Transfer_an_angle; Construct_angle_with_given_measure_with_protractor; Angle_fig; "
"B8REinfachS","B8REinfach","geometrische Strukturen","patterns_and_structures; Use_basic_geometry_to_describe_real_world; "
"B8REinfachFig","B8REinfach","Eigenschaften ebener Figuren","Simple_figure; Analyze_simple_figure; Symmetry; Understand_congruence; "
"B8REinfachAK","B8REinfach","Analysieren und Klassifizieren von Winkeln und Dreiecken und Vierecken","Know_isosceles_triangle_properties; Know_right_angled_triangle_properties; Know_angle_properties_of_isosceles_equilateral_right_angled_triangle; Know_equilateral_triangle_properties; Equilateral-Triangle; Basic_properties_of_triangles; Right-Triangle; Triangle; Isosceles_Triangle; Know_angle_bisector; Know_angle_bisector_definition; Use_language_associated_with_angles; CorrespondingAngle; Planar.angle; Right_angle; Angle_fig; AcuteAngle; ObtuseAngle; Basic_properties_of_quadrangles; Quadrilateral; Know_quadrilateral; Know_properties_of_quadrilaterals; "
"B8REinfachKDr","B8REinfach","Konstruktion von Dreiecken (mit Hilfsmitteln)","Construct_isosceles_triangle_using_graduated_ruler_and_compass; Use_theorem_about_the_sum_of_the_angles_in_triangle; Reproduce_isosceles_triangle; Construct_triangle_with_given_ASA; Reproduce_equilateral_triangle; Reproduce_a_rightangled_triangle; Draw_isosceles_triangle; Construct_triangle_with_given_SAS; Construct_right_angled_triangle_using_graduated_ruler_and_compass; Construct_equilateral_triangle_using_graduated_ruler_and_compass; Construct_equilateral_triangle; Construct_RightAngledTriangle; Compass; Graduated_ruler; Ruler;  Set_square; Dynamic_interactive_geometry_environments; "
"B8REinfachMod","B8REinfach","Modellierungsaufgaben","Real_world_representation; Model_a_situation_using_geometry; Real_world_problem; "
"B8REinfachSä","B8REinfach","Sätze ebener Geometrie","Theorem; use_intercepttheorem_to_check_relations; Know_Pythagoras_theorem; Use_proportionality_of_sidelengths_of_triangles_in_particular_configuration; Understand_Pythagoras_theorem; Use_Pythagoras_theorem_to_obtain_magnitudes; "
"B8REinfachKoo","B8REinfach","Koordinatensystem","Point_in_coordinate_system; Origin_of_coordinates;  Plane_in_coordinate_system; Line_in_coordinate_system; "
"B8RMittel","BSek1Kl8R","Mittlerer Standard",""
"B8RMittelW","B8RMittel","Winkel","Use_theorem_about_the_sum_of_the_angles_in_triangle; Reproduce_angle; Transfer_an_angle; Construct_angle_with_given_measure_with_protractor; Angle_fig; "
"B8RMittelS","B8RMittel","geometrische Strukturen","patterns_and_structures; Use_basic_geometry_to_describe_real_world; "
"B8RMittelFig","B8RMittel","Eigenschaften ebener Figuren","Simple_figure; Analyze_simple_figure; Symmetry; Understand_congruence; "
